[individuals]
496
[dimensions]
3
[landmarks]
119
[rawpoints]
'#1 Gca_F_B_SMF_4509
-8.248166e-01 -6.169186e+00 5.025290e+01
-4.700604e+00 -8.704001e+00 4.717545e+01

'#6 Gca_F_E_NHMUK_ZD_1907_7_8_255
-1.017263e+01 5.727350e+00 6.171922e+01
-1.110364e+01 4.899478e+00 5.758146e+01
-8.564856e+00 -7.936809e+00 6.211234e+01
-8.855596e+00 -8.306406e+00 6.011387e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
-5.089416e+00 1.337286e+01 6.149081e+01
-6.748493e+00 1.324035e+01 6.012385e+01
-7.001615e+00 1.211371e+01 5.383390e+01
-7.801714e+00 1.227583e+01 5.540572e+01
-1.121524e+01 -5.342685e-01 6.259398e+01
-1.106606e+01 2.927177e+00 6.139032e+01
-1.105104e+01 3.228490e+00 6.066933e+01
-1.115489e+01 3.628077e+00 5.996153e+01
-1.128605e+01 3.116485e+00 5.946993e+01
-1.159563e+01 2.649837e+00 5.879546e+01
-1.207407e+01 -6.002485e-01 5.882202e+01
-3.808856e+00 -3.311572e+00 6.316496e+01
-5.055500e+00 -3.867191e+00 5.577238e+01
-4.587677e+00 -5.303277e+00 6.270331e+01
-5.435187e+00 -5.776353e+00 5.714455e+01
-4.790212e+00 -8.113553e+00 7.069605e+01
-8.594606e+00 -1.007318e+01 5.031423e+01
NA NA NA
NA NA NA
-8.704203e+00 -1.521096e+01 6.931300e+01
-1.127822e+01 -1.705389e+01 5.550115e+01
-1.322166e+01 -1.962112e+01 6.322451e+01
-9.805394e+00 -2.243756e+01 6.300980e+01
NA NA NA
NA NA NA
NA NA NA
8.251632e+00 7.539417e-01 5.631858e+01
7.297992e+00 -4.400601e+00 5.737316e+01
7.200719e+00 -9.692465e+00 5.813322e+01
7.187780e+00 -1.498797e+01 5.887405e+01
3.951685e+00 -1.785795e+01 6.008408e+01
8.636296e-01 -2.089872e+01 6.126353e+01
-1.339316e+00 -2.460296e+01 6.252782e+01
1.621397e+00 -2.672980e+00 7.105868e+01
2.925942e+00 -5.539141e+00 6.843932e+01
5.066630e+00 -8.700598e+00 6.695644e+01
7.918424e+00 -1.157324e+01 6.633022e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
7.187780e+00 -1.498797e+01 5.887405e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
4.037040e+00 -1.479872e+01 5.102132e+01
1.539362e+00 -1.135175e+01 5.041491e+01
-9.768921e-01 -8.084501e+00 4.919821e+01
-3.615162e+00 -5.816519e+00 4.667173e+01
-2.762917e+00 -2.038181e+01 6.742286e+01
-1.988552e+00 -2.167137e+01 6.719107e+01
-1.256825e+00 -2.289489e+01 6.665813e+01
-1.035183e+00 -2.381953e+01 6.546983e+01
-1.078536e+00 -2.424373e+01 6.453146e+01
-1.198955e+00 -2.450638e+01 6.354206e+01
-1.339316e+00 -2.460296e+01 6.252782e+01
-1.486027e+00 -2.473727e+01 6.133509e+01
-1.579013e+00 -2.477643e+01 6.013032e+01
-1.778377e+00 -2.471248e+01 5.893960e+01
-2.854618e+00 -2.455889e+01 5.746380e+01
-4.282496e+00 -2.342617e+01 5.726801e+01
-5.119231e+00 -2.186000e+01 5.681323e+01
2.312264e+00 -7.671825e-01 7.002324e+01
2.211162e+00 8.765960e-01 6.906411e+01
1.743335e+00 2.604903e+00 6.841125e+01
5.944106e-01 3.476716e+00 6.716546e+01
-1.854045e+00 3.236661e+00 6.639275e+01
-4.059425e+00 2.382212e+00 6.742069e+01
-4.947409e+00 7.228592e-01 6.918360e+01
-2.883838e+00 -4.039907e+00 4.675679e+01
-2.657163e+00 -2.154199e+00 4.726818e+01
-2.912549e+00 -2.571056e-01 4.772051e+01
-3.537976e+00 1.089476e+00 4.901059e+01
-5.463492e+00 1.261257e+00 5.016473e+01
-7.462655e+00 3.501894e-01 5.065750e+01
-8.901678e+00 -1.328809e+00 5.023427e+01
-1.146108e+01 -4.253097e-01 6.719514e+01
-1.187839e+01 2.531960e+00 6.729726e+01
-1.168381e+01 5.456102e+00 6.671226e+01
-1.097690e+01 8.162294e+00 6.566012e+01
-1.002191e+01 9.940677e+00 6.437738e+01
-9.133328e+00 1.181234e+01 6.318270e+01
-7.960297e+00 1.335316e+01 6.177917e+01
-1.414292e+01 -2.163100e+00 5.469979e+01
-1.469874e+01 5.812545e-01 5.378931e+01
-1.430832e+01 3.498034e+00 5.369161e+01
-1.347157e+01 6.321044e+00 5.368655e+01
-1.238749e+01 8.419306e+00 5.390528e+01
-1.121305e+01 1.045250e+01 5.416191e+01
-9.646163e+00 1.220901e+01 5.452313e+01
1.621397e+00 -2.672980e+00 7.105868e+01
4.973766e+00 -8.108501e-01 6.685905e+01
6.173534e+00 7.006119e-01 6.154078e+01
8.251632e+00 7.539417e-01 5.631858e+01
4.342974e+00 -5.834421e-01 5.241013e+01
1.059345e+00 -3.245062e+00 4.861361e+01
-3.615162e+00 -5.816519e+00 4.667173e+01

'#7 Gca_F_E_NHMW_4832_B_4980
-9.622405e+00 6.489734e+00 5.501149e+01
-1.048347e+01 5.854715e+00 5.135980e+01
-7.827868e+00 -6.864073e+00 5.536954e+01
-7.893431e+00 -7.102199e+00 5.394096e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
-7.818334e+00 1.700632e+01 5.042170e+01
-2.906125e+00 2.333313e+01 4.900233e+01
-3.421083e+00 2.309995e+01 4.693848e+01
NA NA NA
-6.532280e-01 1.676311e+01 5.083858e+01
NA NA NA
-1.762417e+00 1.602996e+01 4.674454e+01
-8.355875e+00 2.752653e+01 5.071570e+01
-9.377652e+00 2.677130e+01 4.720126e+01
-5.531502e+00 1.310283e+01 5.485519e+01
-7.075679e+00 1.305644e+01 5.391057e+01
-7.371568e+00 1.204768e+01 4.724411e+01
-8.334895e+00 1.233759e+01 4.884307e+01
-1.005660e+01 -3.975086e-02 5.581884e+01
-1.026380e+01 2.930551e+00 5.492835e+01
-1.037642e+01 2.891367e+00 5.412669e+01
-1.032746e+01 3.555504e+00 5.368961e+01
-1.057525e+01 2.863858e+00 5.331656e+01
-1.073560e+01 2.514583e+00 5.279839e+01
-1.075029e+01 -4.849802e-01 5.282145e+01
-2.640667e+00 -2.489883e+00 5.625583e+01
-4.270742e+00 -3.326914e+00 4.946316e+01
-3.849260e+00 -4.669328e+00 5.559954e+01
-4.938434e+00 -5.342155e+00 5.094002e+01
-3.431544e+00 -6.381114e+00 6.434571e+01
-8.883283e+00 -9.765232e+00 4.453828e+01
-1.172263e+01 -1.409723e+01 6.095179e+01
-1.378242e+01 -1.525953e+01 5.324116e+01
-7.493539e+00 -1.308286e+01 6.296083e+01
-1.146321e+01 -1.509467e+01 4.943488e+01
-1.147377e+01 -1.590420e+01 5.671925e+01
-9.370672e+00 -1.891549e+01 5.707166e+01
-4.034195e-02 1.670906e+01 4.852414e+01
1.867964e+00 1.078265e+01 4.898379e+01
4.726120e+00 5.234831e+00 4.914783e+01
7.448709e+00 -3.834126e-01 4.913833e+01
6.822201e+00 -4.906588e+00 5.011700e+01
6.377069e+00 -9.503106e+00 5.081211e+01
5.974402e+00 -1.408808e+01 5.160286e+01
3.438707e+00 -1.678931e+01 5.283438e+01
5.032102e-01 -1.897729e+01 5.419046e+01
-1.992960e+00 -2.166472e+01 5.552818e+01
2.540588e+00 -1.606358e+00 6.325878e+01
3.173596e+00 -4.483665e+00 6.094903e+01
4.510028e+00 -7.642923e+00 5.944973e+01
6.690906e+00 -1.063212e+01 5.888131e+01
9.005787e+00 -1.378688e+01 5.822190e+01
1.167912e+01 -1.669083e+01 5.781285e+01
1.408047e+01 -1.964818e+01 5.670190e+01
1.099613e+01 -1.738907e+01 5.584768e+01
7.913912e+00 -1.521278e+01 5.479368e+01
5.974402e+00 -1.408808e+01 5.160286e+01
5.783652e+00 -1.660047e+01 4.841969e+01
7.523557e+00 -1.948515e+01 4.620890e+01
9.724077e+00 -2.216050e+01 4.415042e+01
6.821231e+00 -1.951150e+01 4.461119e+01
4.163304e+00 -1.664028e+01 4.520015e+01
1.490501e+00 -1.374382e+01 4.484847e+01
-5.210748e-01 -1.051732e+01 4.482853e+01
-2.483054e+00 -7.570554e+00 4.344142e+01
-3.861018e+00 -5.146799e+00 4.085603e+01
-1.784905e+00 -1.807368e+01 6.098119e+01
-1.349690e+00 -1.916941e+01 6.054824e+01
-1.042441e+00 -2.021334e+01 5.992098e+01
-1.088265e+00 -2.094094e+01 5.889824e+01
-1.303849e+00 -2.136445e+01 5.779536e+01
-1.644932e+00 -2.158142e+01 5.666452e+01
-1.992960e+00 -2.166472e+01 5.552818e+01
-2.390573e+00 -2.191672e+01 5.455798e+01
-2.728051e+00 -2.216494e+01 5.358174e+01
-3.115286e+00 -2.220974e+01 5.259351e+01
-3.673941e+00 -2.194529e+01 5.141205e+01
-4.353928e+00 -2.135146e+01 5.043077e+01
-4.870438e+00 -2.026222e+01 4.986089e+01
3.109141e+00 -4.664642e-01 6.230867e+01
2.847158e+00 1.083184e+00 6.116416e+01
2.252524e+00 2.730098e+00 6.031916e+01
8.795546e-01 3.534237e+00 5.920194e+01
-1.511776e+00 3.219285e+00 5.848254e+01
-3.344311e+00 2.450427e+00 6.002737e+01
-3.311033e+00 1.343974e+00 6.228784e+01
-3.034398e+00 -3.805577e+00 4.098486e+01
-2.703400e+00 -1.960445e+00 4.186055e+01
-3.117356e+00 4.084111e-03 4.236027e+01
-3.921423e+00 1.473635e+00 4.357457e+01
-5.525948e+00 1.522842e+00 4.494635e+01
-7.412683e+00 6.044272e-01 4.470998e+01
-8.434152e+00 -1.085166e+00 4.396129e+01
-9.780029e+00 2.473854e-01 6.068599e+01
-1.010535e+01 2.958171e+00 6.083374e+01
-1.020216e+01 5.660811e+00 6.042987e+01
-1.006806e+01 8.194703e+00 5.941121e+01
-9.637232e+00 1.013691e+01 5.825724e+01
-8.976820e+00 1.193385e+01 5.698269e+01
-8.095150e+00 1.334223e+01 5.539244e+01
-1.308406e+01 -1.486021e+00 4.851177e+01
-1.377508e+01 1.042193e+00 4.787059e+01
-1.395296e+01 3.705149e+00 4.747355e+01
-1.345724e+01 6.355587e+00 4.737429e+01
-1.268363e+01 8.497553e+00 4.738927e+01
-1.158665e+01 1.049202e+01 4.746627e+01
-1.007149e+01 1.216055e+01 4.779308e+01
2.540588e+00 -1.606358e+00 6.325878e+01
4.648088e+00 -5.878755e-01 5.874753e+01
5.602894e+00 -2.027228e-01 5.381758e+01
7.448709e+00 -3.834126e-01 4.913833e+01
3.563135e+00 -1.701369e+00 4.629216e+01
1.882007e-01 -3.318328e+00 4.299512e+01
-3.861018e+00 -5.146799e+00 4.085603e+01

'#8 Gca_F_E_RMCA_RG_3748
-1.377467e+01 -1.760482e+01 5.535872e+01
-1.318320e+01 -1.849530e+01 5.961872e+01
-1.171950e+01 -2.314227e+00 5.989972e+01
-1.130586e+01 -2.689053e+00 6.170099e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
-1.106660e+01 -2.894108e+01 5.456251e+01
-5.341222e+00 -3.421919e+01 5.093761e+01
-4.845845e+00 -3.466652e+01 5.339562e+01
NA NA NA
-4.811483e+00 -2.802274e+01 5.112456e+01
NA NA NA
-4.077508e+00 -2.808364e+01 5.604091e+01
-1.176758e+01 -3.933115e+01 4.995057e+01
-1.102133e+01 -4.065753e+01 5.406878e+01
-1.031720e+01 -2.380725e+01 5.167382e+01
-1.139557e+01 -2.417790e+01 5.330956e+01
-8.966777e+00 -2.571763e+01 5.893925e+01
-1.066717e+01 -2.502520e+01 5.789033e+01
-1.481544e+01 -1.021241e+01 5.746764e+01
-1.454662e+01 -1.370143e+01 5.754200e+01
-1.437261e+01 -1.422679e+01 5.815977e+01
-1.423339e+01 -1.496659e+01 5.854368e+01
-1.419656e+01 -1.446478e+01 5.912028e+01
-1.411298e+01 -1.440544e+01 5.982098e+01
-1.420798e+01 -1.096815e+01 6.149830e+01
-6.934091e+00 -7.017938e+00 5.501095e+01
-5.770865e+00 -8.709387e+00 6.224790e+01
-8.345149e+00 -4.825874e+00 5.634542e+01
-6.812376e+00 -6.669803e+00 6.255086e+01
-1.118720e+01 -1.317580e+00 4.936858e+01
-7.481893e+00 -5.668469e+00 7.078526e+01
-1.794357e+01 5.650550e+00 5.914967e+01
-1.675947e+01 4.122624e+00 6.736609e+01
-1.341746e+01 5.436234e+00 5.547395e+01
-1.095311e+01 2.435594e+00 6.878389e+01
-1.499415e+01 6.933733e+00 6.319678e+01
-1.176992e+01 1.031306e+01 6.361017e+01
-2.773046e+00 -2.875626e+01 5.312023e+01
-9.122899e-01 -2.249203e+01 5.446679e+01
2.236733e+00 -1.662889e+01 5.494082e+01
5.268451e+00 -1.073079e+01 5.567474e+01
4.536273e+00 -6.237339e+00 5.666225e+01
4.499790e+00 -1.707728e+00 5.775027e+01
4.718636e+00 2.808654e+00 5.887132e+01
2.317176e+00 6.540434e+00 6.010425e+01
-1.000559e+00 9.496948e+00 6.131474e+01
-3.616290e+00 1.305591e+01 6.262025e+01
-6.462284e+00 -5.165626e+00 4.566879e+01
-4.168417e+00 -2.623123e+00 4.827601e+01
-1.654706e+00 4.034729e-01 5.002094e+01
1.145464e+00 3.460140e+00 5.117827e+01
3.466312e+00 6.016883e+00 5.297188e+01
5.911522e+00 8.656888e+00 5.445195e+01
9.226238e+00 1.047663e+01 5.536954e+01
6.491084e+00 8.383324e+00 5.597094e+01
4.420773e+00 5.785846e+00 5.706236e+01
4.718636e+00 2.808654e+00 5.887132e+01
5.790427e+00 4.795304e+00 6.201062e+01
8.550220e+00 7.387555e+00 6.279509e+01
1.156314e+01 9.383871e+00 6.416895e+01
8.778142e+00 5.979886e+00 6.530218e+01
5.954741e+00 2.433831e+00 6.558675e+01
3.883466e+00 -1.447105e+00 6.671619e+01
1.530696e+00 -4.541558e+00 6.724156e+01
-2.119532e-01 -7.775425e+00 6.861732e+01
-1.578284e+00 -1.087427e+01 7.059654e+01
-7.232061e+00 1.081718e+01 5.579723e+01
-6.413953e+00 1.220521e+01 5.634956e+01
-5.468860e+00 1.307929e+01 5.746484e+01
-4.662182e+00 1.366292e+01 5.884672e+01
-4.158406e+00 1.373276e+01 6.007468e+01
-3.821814e+00 1.345732e+01 6.133065e+01
-3.616290e+00 1.305591e+01 6.262025e+01
-3.431898e+00 1.281269e+01 6.393837e+01
-3.358659e+00 1.246958e+01 6.528328e+01
-3.469072e+00 1.183677e+01 6.651582e+01
-3.797974e+00 1.075103e+01 6.778709e+01
-4.350139e+00 9.383862e+00 6.864113e+01
-5.133293e+00 7.885910e+00 6.885561e+01
-5.244072e+00 -6.436281e+00 4.586633e+01
-5.165371e+00 -8.348652e+00 4.667231e+01
-5.574997e+00 -1.022170e+01 4.747033e+01
-6.525349e+00 -1.176665e+01 4.848173e+01
-8.463255e+00 -1.196953e+01 4.990357e+01
-1.043896e+01 -1.058871e+01 4.999201e+01
-1.113450e+01 -8.944560e+00 4.836992e+01
-9.885740e-01 -1.178982e+01 6.955304e+01
-1.348494e+00 -1.323062e+01 6.807920e+01
-2.096382e+00 -1.470457e+01 6.679626e+01
-3.365567e+00 -1.575680e+01 6.550809e+01
-5.124159e+00 -1.593357e+01 6.523634e+01
-6.729600e+00 -1.553651e+01 6.591676e+01
-7.480769e+00 -1.467370e+01 6.729121e+01
-1.667083e+01 -9.247918e+00 5.263264e+01
-1.709430e+01 -1.188461e+01 5.166465e+01
-1.681143e+01 -1.468898e+01 5.131212e+01
-1.626241e+01 -1.747281e+01 5.118002e+01
-1.570903e+01 -1.954853e+01 5.114960e+01
-1.481598e+01 -2.148126e+01 5.143773e+01
-1.360334e+01 -2.313525e+01 5.207759e+01
-1.435081e+01 -1.257592e+01 6.631120e+01
-1.475896e+01 -1.527625e+01 6.616163e+01
-1.467620e+01 -1.782989e+01 6.518522e+01
-1.441313e+01 -2.031456e+01 6.407268e+01
-1.395594e+01 -2.212454e+01 6.293085e+01
-1.324937e+01 -2.381424e+01 6.173286e+01
-1.229145e+01 -2.508481e+01 6.023054e+01
-6.462284e+00 -5.165626e+00 4.566879e+01
-1.860010e+00 -7.106061e+00 4.804426e+01
1.472973e+00 -8.910331e+00 5.209265e+01
5.268451e+00 -1.073079e+01 5.567474e+01
3.122507e+00 -1.086088e+01 6.077055e+01
1.554287e+00 -1.118085e+01 6.602766e+01
-1.578284e+00 -1.087427e+01 7.059654e+01

'#9 Gca_F_E_RMCA_RG_3749
-1.466068e+01 -6.024375e+00 5.741958e+01
-1.428703e+01 -6.960892e+00 6.089349e+01
-1.300138e+01 7.998335e+00 6.101785e+01
-1.259788e+01 7.906967e+00 6.272190e+01
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
NA NA NA
-1.086097e+01 -1.659767e+01 5.637437e+01
-5.459859e+00 -2.001831e+01 5.329827e+01
-4.933918e+00 -2.106849e+01 5.621694e+01
NA NA NA
-5.140456e+00 -1.495535e+01 5.375239e+01
NA NA NA
-4.611808e+00 -1.583630e+01 5.802529e+01
NA NA NA
NA NA NA
-1.094919e+01 -1.136743e+01 5.335613e+01
-1.146433e+01 -1.240732e+01 5.485700e+01
-9.718081e+00 -1.338727e+01 6.089173e+01
-1.107629e+01 -1.310036e+01 5.986132e+01
-1.570931e+01 1.133792e+00 5.886320e+01
-1.521843e+01 -2.495209e+00 5.896038e+01
-1.518908e+01 -2.648774e+00 5.957061e+01
-1.512626e+01 -3.318076e+00 5.978936e+01
-1.508459e+01 -2.938587e+00 6.037281e+01
-1.500244e+01 -2.908167e+00 6.086802e+01
-1.528785e+01 6.219148e-01 6.251097e+01
-8.660204e+00 4.276711e+00 5.686061e+01
-7.768643e+00 2.757924e+00 6.409137e+01
-9.316010e+00 6.445104e+00 5.850856e+01
-9.187381e+00 5.296230e+00 6.363306e+01
-1.183892e+01 1.034917e+01 5.121105e+01
-1.000078e+01 5.320196e+00 7.223580e+01
-1.886184e+01 1.625478e+01 6.086446e+01
-1.809860e+01 1.512960e+01 6.841629e+01
-1.499425e+01 1.605953e+01 5.735783e+01
-1.356526e+01 1.363548e+01 7.019784e+01
-1.664087e+01 1.805926e+01 6.469212e+01
-1.310359e+01 2.080458e+01 6.484589e+01
-3.673061e+00 -1.615607e+01 5.539952e+01
-5.863122e-01 -1.071717e+01 5.643064e+01
9.368664e-01 -4.623734e+00 5.735035e+01
3.696587e+00 9.156057e-01 5.874184e+01
3.218452e+00 5.050159e+00 5.968492e+01
2.515326e+00 9.163162e+00 6.058012e+01
2.107164e+00 1.331350e+01 6.148594e+01
-1.342925e-01 1.690060e+01 6.241749e+01
-3.283736e+00 1.974964e+01 6.326732e+01
-5.685782e+00 2.322927e+01 6.420575e+01
-6.771430e+00 6.330439e+00 4.810678e+01
-5.108274e+00 7.851766e+00 5.031955e+01
-3.282124e+00 9.652246e+00 5.216360e+01
-1.123888e+00 1.166572e+01 5.328818e+01
1.592206e+00 1.440455e+01 5.501348e+01
4.450225e+00 1.719900e+01 5.638297e+01
7.585837e+00 1.936325e+01 5.821025e+01
4.936389e+00 1.774350e+01 5.885561e+01
2.568386e+00 1.574471e+01 5.953085e+01
2.107164e+00 1.331350e+01 6.148594e+01
3.033952e+00 1.476662e+01 6.435783e+01
5.849013e+00 1.634846e+01 6.518577e+01
8.512751e+00 1.795193e+01 6.638752e+01
5.694230e+00 1.505800e+01 6.766660e+01
2.640822e+00 1.216411e+01 6.817232e+01
-3.020294e-02 9.082598e+00 6.932290e+01
-1.984179e+00 6.547846e+00 6.967862e+01
-3.383445e+00 3.882909e+00 7.082334e+01
-4.088335e+00 1.101426e+00 7.228501e+01
-8.106279e+00 2.174819e+01 5.898818e+01
-7.490535e+00 2.252268e+01 5.956408e+01
-6.873006e+00 2.321799e+01 6.023177e+01
-6.384378e+00 2.358122e+01 6.120127e+01
-6.036940e+00 2.364265e+01 6.218441e+01
-5.804121e+00 2.347706e+01 6.318916e+01
-5.685782e+00 2.322927e+01 6.420575e+01
-5.439013e+00 2.293932e+01 6.537529e+01
-5.244336e+00 2.263874e+01 6.655934e+01
-5.238608e+00 2.214508e+01 6.769358e+01
-5.681590e+00 2.122858e+01 6.870341e+01
-6.469611e+00 2.003300e+01 6.877888e+01
-7.251776e+00 1.909146e+01 6.952565e+01
-5.855972e+00 4.201600e+00 4.853270e+01
-5.714510e+00 2.580175e+00 4.933730e+01
-6.296441e+00 9.597362e-01 4.991335e+01
-7.214625e+00 -2.929156e-01 5.085365e+01
-8.904793e+00 -5.476335e-01 5.174437e+01
-1.065969e+01 2.467155e-01 5.181099e+01
-1.173095e+01 1.665775e+00 5.106697e+01
-3.609437e+00 -2.985622e-01 7.123937e+01
-3.618856e+00 -1.630133e+00 6.988364e+01
-4.159699e+00 -3.083382e+00 6.878516e+01
-5.043212e+00 -3.805099e+00 6.726546e+01
-7.140913e+00 -3.604280e+00 6.660672e+01
-9.051103e+00 -3.029601e+00 6.755336e+01
-9.957865e+00 -1.794561e+00 6.914301e+01
-1.677148e+01 3.351449e+00 5.466940e+01
-1.727896e+01 4.634825e-01 5.369358e+01
-1.730774e+01 -2.522791e+00 5.289833e+01
-1.678898e+01 -5.569244e+00 5.290721e+01
-1.610626e+01 -7.630118e+00 5.325070e+01
-1.526758e+01 -9.661341e+00 5.326259e+01
-1.401222e+01 -1.139170e+01 5.377433e+01
-1.557282e+01 6.575001e-01 6.734480e+01
-1.646987e+01 -2.349016e+00 6.719083e+01
-1.610519e+01 -5.516068e+00 6.648363e+01
-1.550067e+01 -8.418035e+00 6.526823e+01
-1.483776e+01 -1.019308e+01 6.417835e+01
-1.404779e+01 -1.182774e+01 6.296119e+01
-1.294003e+01 -1.308208e+01 6.155495e+01
-6.771430e+00 6.330439e+00 4.810678e+01
-2.817789e+00 4.140253e+00 5.092815e+01
2.596521e-01 2.281397e+00 5.486270e+01
3.696587e+00 9.156057e-01 5.874184e+01
1.041217e+00 5.822811e-01 6.325686e+01
-9.833947e-01 4.733056e-01 6.812933e+01
-4.088335e+00 1.101426e+00 7.228501e+01

'#10 Gca_F_E_RMCA_RG_21645
-1.583582e+01 -6.613219e+00 5.226142e+01
-1.509359e+01 -6.440397e+00 5.713234e+01
-1.455795e+01 5.051368e+00 5.336279e+01
-1.392566e+01 5.058318e+00 5.501267e+01
-1.040751e+01 -3.571699e+01 5.352468e+01
-1.025858e+01 -3.573820e+01 5.452776e+01
-1.051468e+01 -3.256124e+01 5.237150e+01
-1.022079e+01 -2.510905e+01 5.220450e+01
-9.966993e+00 -3.252058e+01 5.549972e+01
-9.764226e+00 -2.449737e+01 5.537228e+01
-1.054811e+01 -1.806141e+01 5.387511e+01
-4.949722e+00 -2.277879e+01 5.161378e+01
-4.575658e+00 -2.281770e+01 5.455408e+01
-5.314630e+00 -2.192467e+01 5.107854e+01
-5.144097e+00 -1.648687e+01 5.050395e+01
-4.734996e+00 -2.199373e+01 5.503400e+01
-4.441885e+00 -1.596789e+01 5.547091e+01
-1.072529e+01 -2.957837e+01 5.157882e+01
-9.916909e+00 -2.906295e+01 5.595457e+01
-1.067925e+01 -1.366940e+01 5.025367e+01
-1.181946e+01 -1.351358e+01 5.176430e+01
-9.167360e+00 -1.373478e+01 5.747636e+01
-1.110919e+01 -1.313853e+01 5.649905e+01
-1.706127e+01 -1.266164e+00 5.259370e+01
-1.617946e+01 -4.823077e+00 5.361575e+01
-1.612957e+01 -4.776368e+00 5.427929e+01
-1.594343e+01 -5.257695e+00 5.456951e+01
-1.590321e+01 -4.709311e+00 5.529277e+01
-1.576662e+01 -4.322572e+00 5.593455e+01
-1.632475e+01 -1.230063e+00 5.686811e+01
-9.642612e+00 1.939230e+00 4.991824e+01
-8.525662e+00 1.739715e+00 5.700730e+01
-1.135990e+01 4.100639e+00 5.168645e+01
-1.031963e+01 3.814618e+00 5.650770e+01
-1.418165e+01 5.480435e+00 4.392364e+01
-1.077796e+01 5.761234e+00 6.384691e+01
-2.036208e+01 1.130776e+01 5.132590e+01
-1.945692e+01 1.126789e+01 5.861429e+01
-1.739351e+01 1.237232e+01 4.737772e+01
-1.501883e+01 1.293612e+01 6.098480e+01
-1.928887e+01 1.475249e+01 5.456470e+01
-1.650772e+01 1.791944e+01 5.399526e+01
-2.856878e+00 -1.689810e+01 5.262916e+01
-1.243852e+00 -1.088680e+01 5.210625e+01
1.052559e+00 -5.099596e+00 5.161095e+01
2.250678e+00 1.020633e+00 5.126501e+01
8.095990e-01 4.997676e+00 5.151329e+01
-5.624835e-01 9.002642e+00 5.169283e+01
-1.565908e+00 1.311760e+01 5.181754e+01
-3.997920e+00 1.594754e+01 5.211733e+01
-6.941612e+00 1.823262e+01 5.247092e+01
-9.278086e+00 2.114570e+01 5.272943e+01
-8.139822e+00 2.290575e+00 4.134912e+01
-6.912750e+00 5.034925e+00 4.367645e+01
-5.288935e+00 8.220071e+00 4.496954e+01
-3.405264e+00 1.150264e+01 4.532928e+01
-1.539824e+00 1.393799e+01 4.596406e+01
3.863814e-01 1.639984e+01 4.575613e+01
2.656544e+00 1.849178e+01 4.628919e+01
3.423571e-01 1.645122e+01 4.725534e+01
-1.632048e+00 1.462909e+01 4.905369e+01
-1.565908e+00 1.311760e+01 5.181754e+01
-8.916305e-01 1.499702e+01 5.459764e+01
1.953087e+00 1.662994e+01 5.556612e+01
4.677026e+00 1.869149e+01 5.540093e+01
2.402089e+00 1.668774e+01 5.680669e+01
9.890559e-02 1.437333e+01 5.751738e+01
-1.579910e+00 1.188459e+01 5.898505e+01
-3.308322e+00 8.704382e+00 6.031453e+01
-4.277976e+00 5.516664e+00 6.225555e+01
-4.730178e+00 2.749552e+00 6.490282e+01
-1.192003e+01 1.853244e+01 4.786451e+01
-1.114687e+01 1.955899e+01 4.815613e+01
-1.037558e+01 2.050496e+01 4.865294e+01
-9.788848e+00 2.110403e+01 4.966951e+01
-9.516855e+00 2.127216e+01 5.064590e+01
-9.392303e+00 2.122086e+01 5.166448e+01
-9.278086e+00 2.114570e+01 5.272943e+01
-9.204407e+00 2.132231e+01 5.388046e+01
-9.168566e+00 2.144794e+01 5.508038e+01
-9.220114e+00 2.128081e+01 5.627465e+01
-9.432055e+00 2.065296e+01 5.731821e+01
-9.780722e+00 1.970354e+01 5.802897e+01
-1.014653e+01 1.861608e+01 5.848917e+01
-7.318027e+00 1.042129e+00 4.184966e+01
-7.017851e+00 -5.363821e-01 4.281266e+01
-7.274448e+00 -2.243424e+00 4.354009e+01
-7.944483e+00 -3.411217e+00 4.484263e+01
-9.650285e+00 -3.702186e+00 4.559107e+01
-1.149178e+01 -3.338350e+00 4.576844e+01
-1.275708e+01 -2.033552e+00 4.526726e+01
-3.975459e+00 2.227851e+00 6.424977e+01
-3.745097e+00 6.100911e-01 6.296859e+01
-4.098188e+00 -1.254144e+00 6.212521e+01
-5.102176e+00 -2.871989e+00 6.129692e+01
-6.795795e+00 -3.328913e+00 6.134380e+01
-8.509876e+00 -3.209445e+00 6.170019e+01
-9.545731e+00 -2.163031e+00 6.265488e+01
-1.865877e+01 -1.087538e+00 4.856110e+01
-1.883238e+01 -3.710185e+00 4.803011e+01
-1.836788e+01 -6.346454e+00 4.787244e+01
-1.747284e+01 -8.804415e+00 4.846215e+01
-1.663468e+01 -1.044030e+01 4.897537e+01
-1.571650e+01 -1.211172e+01 4.905124e+01
-1.442571e+01 -1.329450e+01 4.981067e+01
-1.616828e+01 -9.985191e-01 6.145441e+01
-1.632852e+01 -3.523289e+00 6.187714e+01
